countryName,age,gender,ruralUrban,educationLevel,fullTime,children,basicIncomeAwareness,countAwareness,basicIncomeVote,countVote,basicIncomeEffect,countEffect
Romania,25,male,urban,high,no,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,31,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,I would gain additional skills,0
Romania,20,male,urban,medium,yes,no,I know something about it,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,44,female,rural,high,yes,yes,I have heard just a little about it,0,I would not vote,0,I would do more volunteering work,0
Romania,43,female,urban,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would look for a different job,0
Romania,18,female,rural,low,no,no,I understand it fully,0,I would probably vote for it,0,None of the above,0
Romania,55,female,rural,no,yes,yes,I have never heard of it,0,I would probably vote for it,0,I would do more volunteering work,0
Romania,27,female,urban,low,no,yes,I have heard just a little about it,0,I would vote for it,0,I would do more volunteering work,0
Romania,29,male,urban,high,yes,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,29,female,urban,high,yes,yes,I know something about it,1,I would vote for it,2,A basic income would not affect my work choices,0
Romania,21,male,urban,high,yes,no,I understand it fully,0,I would vote for it,0,I would gain additional skills,0
Romania,35,female,urban,high,yes,yes,I understand it fully,1,I would vote for it,0,A basic income would not affect my work choices,0
Romania,55,male,rural,no,no,no,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,52,female,rural,NA,yes,no,I understand it fully,0,I would not vote,0,I would work as a freelancer,0
Romania,27,female,rural,high,yes,no,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Romania,36,female,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would look for a different job,0
Romania,47,male,urban,medium,yes,yes,I have heard just a little about it,1,I would vote for it,0,A basic income would not affect my work choices,0
Romania,42,male,urban,high,yes,yes,I understand it fully,1,I would probably vote for it,0,None of the above,0
Romania,46,male,urban,medium,yes,no,I understand it fully,0,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,18,male,urban,medium,yes,no,I have heard just a little about it,0,I would vote for it,2,I would work as a freelancer,0
Romania,45,male,urban,high,no,yes,I know something about it,0,I would probably vote for it,0,None of the above,0
Romania,40,male,urban,medium,yes,yes,I know something about it,1,I would probably vote for it,0,None of the above,0
Romania,49,male,urban,low,yes,yes,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,1
Romania,50,male,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,28,female,urban,medium,no,no,I understand it fully,0,I would not vote,0,I would spend more time with my family,0
Romania,30,male,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Romania,44,female,urban,medium,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,41,male,urban,high,yes,yes,I understand it fully,2,I would vote for it,0,A basic income would not affect my work choices,0
Romania,35,female,urban,high,no,no,I understand it fully,0,I would vote for it,0,I would stop working,0
Romania,23,female,urban,high,yes,no,I know something about it,0,I would probably vote for it,1,None of the above,0
Romania,36,male,urban,high,yes,no,I understand it fully,0,I would vote against it,1,I would work as a freelancer,0
Romania,48,male,urban,low,yes,yes,I have never heard of it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,47,male,urban,medium,no,yes,I know something about it,1,I would probably vote for it,0,I would gain additional skills,0
Romania,15,male,urban,low,no,no,I have never heard of it,0,I would vote against it,0,I would gain additional skills,0
Romania,36,male,rural,medium,yes,yes,I know something about it,0,I would probably vote for it,1,None of the above,0
Romania,58,male,urban,medium,no,yes,I know something about it,0,I would not vote,0,None of the above,0
Romania,24,female,rural,medium,no,no,I have never heard of it,0,I would vote for it,1,I would look for a different job,0
Romania,51,male,urban,medium,yes,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,59,female,urban,medium,yes,yes,I understand it fully,0,I would vote against it,0,I would stop working,0
Romania,47,male,rural,medium,no,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,50,female,urban,medium,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,27,female,urban,medium,yes,no,I understand it fully,0,I would probably vote against it,0,I would gain additional skills,0
Romania,48,female,urban,low,yes,yes,I know something about it,0,I would not vote,0,A basic income would not affect my work choices,0
Romania,27,female,urban,high,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,55,female,urban,medium,yes,no,I have heard just a little about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,36,female,rural,medium,yes,yes,I have heard just a little about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,46,female,urban,medium,no,yes,I understand it fully,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,27,female,urban,high,yes,yes,I understand it fully,1,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,40,female,urban,high,yes,no,I know something about it,0,I would probably vote for it,1,I would work as a freelancer,1
Romania,40,male,urban,low,yes,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,41,male,urban,high,yes,no,I understand it fully,1,I would probably vote against it,0,A basic income would not affect my work choices,0
Romania,47,male,rural,medium,yes,yes,I know something about it,0,I would probably vote for it,0,I would work as a freelancer,0
Romania,46,male,urban,high,yes,no,I know something about it,0,I would probably vote for it,1,I would work less,0
Romania,20,female,urban,medium,no,no,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,23,male,urban,medium,no,no,I have heard just a little about it,0,I would probably vote for it,0,None of the above,1
Romania,46,male,urban,high,yes,yes,I understand it fully,0,I would vote for it,0,I would spend more time with my family,0
Romania,41,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,I would look for a different job,0
Romania,45,male,urban,medium,yes,yes,I understand it fully,0,I would vote against it,0,I would stop working,0
Romania,14,male,rural,low,no,no,I have heard just a little about it,0,I would vote for it,0,None of the above,0
Romania,43,male,urban,low,yes,yes,I know something about it,0,I would not vote,0,I would stop working,0
Romania,17,male,rural,high,yes,yes,I know something about it,0,I would probably vote for it,0,I would work less,0
Romania,41,male,urban,medium,no,yes,I have heard just a little about it,0,I would probably vote for it,0,I would look for a different job,0
Romania,35,male,urban,high,yes,no,I know something about it,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,23,male,urban,high,no,no,I know something about it,0,I would vote for it,0,I would do more volunteering work,0
Romania,33,female,urban,medium,no,yes,I understand it fully,1,I would vote for it,0,A basic income would not affect my work choices,0
Romania,29,male,urban,medium,yes,no,I understand it fully,0,I would probably vote against it,0,I would spend more time with my family,0
Romania,21,male,urban,medium,yes,no,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,1
Romania,41,male,urban,high,yes,yes,I know something about it,1,I would not vote,0,I would spend more time with my family,0
Romania,48,male,urban,low,yes,yes,I know something about it,0,I would vote for it,0,A basic income would not affect my work choices,0
Romania,57,male,urban,medium,no,yes,I understand it fully,0,I would probably vote for it,0,A basic income would not affect my work choices,0
Romania,18,female,urban,high,no,no,I understand it fully,0,I would probably vote for it,0,I would look for a different job,0
Romania,22,male,urban,NA,yes,no,I know something about it,0,I would vote for it,0,I would gain additional skills,0
Romania,41,female,rural,high,yes,yes,I understand it fully,1,I would probably vote for it,0,I would spend more time with my family,0
Romania,23,male,urban,medium,yes,no,I understand it fully,0,I would not vote,0,A basic income would not affect my work choices,0
